row_index,GeneType,class_index
5257,BIOLOGICAL_REGION,0
5258,PSEUDO,3
5259,PSEUDO,3
5260,OTHER,1
5261,PSEUDO,3
5262,PSEUDO,3
5263,PSEUDO,3
5264,PSEUDO,3
5265,BIOLOGICAL_REGION,0
5266,ncRNA,4
5267,PSEUDO,3
5268,BIOLOGICAL_REGION,0
5269,BIOLOGICAL_REGION,0
5270,PSEUDO,3
5271,PSEUDO,3
5272,BIOLOGICAL_REGION,0
5273,ncRNA,4
5274,PSEUDO,3
5275,ncRNA,4
5276,PSEUDO,3
5277,PSEUDO,3
5278,PSEUDO,3
5279,snoRNA,8
5280,PSEUDO,3
5281,ncRNA,4
5282,BIOLOGICAL_REGION,0
5283,PSEUDO,3
5284,tRNA,9
5285,PSEUDO,3
5286,ncRNA,4
5287,ncRNA,4
5288,BIOLOGICAL_REGION,0
5289,BIOLOGICAL_REGION,0
5290,PSEUDO,3
5291,PSEUDO,3
5292,ncRNA,4
5293,PSEUDO,3
5294,PSEUDO,3
5295,PSEUDO,3
5296,tRNA,9
5297,PSEUDO,3
5298,BIOLOGICAL_REGION,0
5299,BIOLOGICAL_REGION,0
5300,PSEUDO,3
5301,BIOLOGICAL_REGION,0
5302,BIOLOGICAL_REGION,0
5303,snRNA,7
5304,ncRNA,4
5305,PSEUDO,3
5306,PSEUDO,3
5307,PSEUDO,3
5308,PSEUDO,3
5309,BIOLOGICAL_REGION,0
5310,BIOLOGICAL_REGION,0
5311,BIOLOGICAL_REGION,0
5312,BIOLOGICAL_REGION,0
5313,rRNA,5
5314,BIOLOGICAL_REGION,0
5315,PSEUDO,3
5316,snoRNA,8
5317,PSEUDO,3
5318,ncRNA,4
5319,PSEUDO,3
5320,PSEUDO,3
5321,BIOLOGICAL_REGION,0
5322,PSEUDO,3
5323,BIOLOGICAL_REGION,0
5324,PROTEIN_CODING,2
5325,BIOLOGICAL_REGION,0
5326,ncRNA,4
5327,PSEUDO,3
5328,PSEUDO,3
5329,BIOLOGICAL_REGION,0
5330,PSEUDO,3
5331,BIOLOGICAL_REGION,0
5332,ncRNA,4
5333,PSEUDO,3
5334,PSEUDO,3
5335,PSEUDO,3
5336,PSEUDO,3
5337,BIOLOGICAL_REGION,0
5338,PSEUDO,3
5339,BIOLOGICAL_REGION,0
5340,PROTEIN_CODING,2
5341,PSEUDO,3
5342,BIOLOGICAL_REGION,0
5343,PSEUDO,3
5344,BIOLOGICAL_REGION,0
5345,BIOLOGICAL_REGION,0
5346,PSEUDO,3
5347,PSEUDO,3
5348,PSEUDO,3
5349,PSEUDO,3
5350,BIOLOGICAL_REGION,0
5351,BIOLOGICAL_REGION,0
5352,PSEUDO,3
5353,BIOLOGICAL_REGION,0
5354,snoRNA,8
5355,ncRNA,4
5356,BIOLOGICAL_REGION,0
5357,PSEUDO,3
5358,BIOLOGICAL_REGION,0
5359,PSEUDO,3
5360,ncRNA,4
5361,BIOLOGICAL_REGION,0
5362,snoRNA,8
5363,BIOLOGICAL_REGION,0
5364,PSEUDO,3
5365,BIOLOGICAL_REGION,0
5366,BIOLOGICAL_REGION,0
5367,PSEUDO,3
5368,PROTEIN_CODING,2
5369,PSEUDO,3
5370,PSEUDO,3
5371,BIOLOGICAL_REGION,0
5372,ncRNA,4
5373,PSEUDO,3
5374,PSEUDO,3
5375,PSEUDO,3
5376,PROTEIN_CODING,2
5377,ncRNA,4
5378,PSEUDO,3
5379,BIOLOGICAL_REGION,0
5380,rRNA,5
5381,snoRNA,8
5382,PSEUDO,3
5383,PSEUDO,3
5384,BIOLOGICAL_REGION,0
5385,BIOLOGICAL_REGION,0
5386,ncRNA,4
5387,OTHER,1
5388,PSEUDO,3
5389,PSEUDO,3
5390,PSEUDO,3
5391,PSEUDO,3
5392,BIOLOGICAL_REGION,0
5393,PSEUDO,3
5394,snoRNA,8
5395,BIOLOGICAL_REGION,0
5396,PSEUDO,3
5397,snoRNA,8
5398,PSEUDO,3
5399,snoRNA,8
5400,snoRNA,8
5401,PSEUDO,3
5402,BIOLOGICAL_REGION,0
5403,PSEUDO,3
5404,BIOLOGICAL_REGION,0
5405,PSEUDO,3
5406,ncRNA,4
5407,ncRNA,4
5408,PSEUDO,3
5409,BIOLOGICAL_REGION,0
5410,BIOLOGICAL_REGION,0
5411,PSEUDO,3
5412,PSEUDO,3
5413,PSEUDO,3
5414,BIOLOGICAL_REGION,0
5415,PSEUDO,3
5416,tRNA,9
5417,rRNA,5
5418,BIOLOGICAL_REGION,0
5419,PSEUDO,3
5420,PSEUDO,3
5421,PSEUDO,3
5422,BIOLOGICAL_REGION,0
5423,BIOLOGICAL_REGION,0
5424,BIOLOGICAL_REGION,0
5425,ncRNA,4
5426,PSEUDO,3
5427,PSEUDO,3
5428,snRNA,7
5429,PSEUDO,3
5430,ncRNA,4
5431,BIOLOGICAL_REGION,0
5432,BIOLOGICAL_REGION,0
5433,OTHER,1
5434,BIOLOGICAL_REGION,0
5435,BIOLOGICAL_REGION,0
5436,PSEUDO,3
5437,BIOLOGICAL_REGION,0
5438,PSEUDO,3
5439,PSEUDO,3
5440,BIOLOGICAL_REGION,0
5441,PSEUDO,3
5442,BIOLOGICAL_REGION,0
5443,PSEUDO,3
5444,ncRNA,4
5445,PSEUDO,3
5446,BIOLOGICAL_REGION,0
5447,PSEUDO,3
5448,PSEUDO,3
5449,BIOLOGICAL_REGION,0
5450,snoRNA,8
5451,PSEUDO,3
5452,PSEUDO,3
5453,ncRNA,4
5454,snRNA,7
5455,BIOLOGICAL_REGION,0
5456,PSEUDO,3
5457,PSEUDO,3
5458,BIOLOGICAL_REGION,0
5459,PSEUDO,3
5460,PSEUDO,3
5461,PSEUDO,3
5462,ncRNA,4
5463,PSEUDO,3
5464,BIOLOGICAL_REGION,0
5465,PSEUDO,3
5466,PSEUDO,3
5467,PSEUDO,3
5468,PSEUDO,3
5469,BIOLOGICAL_REGION,0
5470,snRNA,7
5471,ncRNA,4
5472,ncRNA,4
5473,ncRNA,4
5474,ncRNA,4
5475,rRNA,5
5476,snoRNA,8
5477,BIOLOGICAL_REGION,0
5478,ncRNA,4
5479,PSEUDO,3
5480,PSEUDO,3
5481,BIOLOGICAL_REGION,0
5482,PSEUDO,3
5483,PSEUDO,3
5484,ncRNA,4
5485,BIOLOGICAL_REGION,0
5486,PSEUDO,3
5487,PSEUDO,3
5488,ncRNA,4
5489,snoRNA,8
5490,ncRNA,4
5491,snoRNA,8
5492,PSEUDO,3
5493,BIOLOGICAL_REGION,0
5494,snoRNA,8
5495,BIOLOGICAL_REGION,0
5496,rRNA,5
5497,BIOLOGICAL_REGION,0
5498,snRNA,7
5499,PSEUDO,3
5500,PSEUDO,3
5501,ncRNA,4
5502,PSEUDO,3
5503,PSEUDO,3
5504,PSEUDO,3
5505,ncRNA,4
5506,BIOLOGICAL_REGION,0
5507,PSEUDO,3
5508,BIOLOGICAL_REGION,0
5509,PSEUDO,3
5510,BIOLOGICAL_REGION,0
5511,PSEUDO,3
5512,PSEUDO,3
5513,BIOLOGICAL_REGION,0
5514,PSEUDO,3
5515,PSEUDO,3
5516,snoRNA,8
5517,BIOLOGICAL_REGION,0
5518,BIOLOGICAL_REGION,0
5519,BIOLOGICAL_REGION,0
5520,PSEUDO,3
5521,PSEUDO,3
5522,BIOLOGICAL_REGION,0
5523,PSEUDO,3
5524,snoRNA,8
5525,PSEUDO,3
5526,PSEUDO,3
5527,PSEUDO,3
5528,BIOLOGICAL_REGION,0
5529,BIOLOGICAL_REGION,0
5530,PSEUDO,3
5531,BIOLOGICAL_REGION,0
5532,BIOLOGICAL_REGION,0
5533,PSEUDO,3
5534,ncRNA,4
5535,tRNA,9
5536,ncRNA,4
5537,PSEUDO,3
5538,PSEUDO,3
5539,PSEUDO,3
5540,PSEUDO,3
5541,PSEUDO,3
5542,BIOLOGICAL_REGION,0
5543,PSEUDO,3
5544,PSEUDO,3
5545,PSEUDO,3
5546,PSEUDO,3
5547,PSEUDO,3
5548,PSEUDO,3
5549,snoRNA,8
5550,PSEUDO,3
5551,PSEUDO,3
5552,BIOLOGICAL_REGION,0
5553,ncRNA,4
5554,PSEUDO,3
5555,snoRNA,8
5556,BIOLOGICAL_REGION,0
5557,ncRNA,4
5558,ncRNA,4
5559,PSEUDO,3
5560,PSEUDO,3
5561,BIOLOGICAL_REGION,0
5562,BIOLOGICAL_REGION,0
5563,BIOLOGICAL_REGION,0
5564,BIOLOGICAL_REGION,0
5565,PSEUDO,3
5566,BIOLOGICAL_REGION,0
5567,PSEUDO,3
5568,PSEUDO,3
5569,PSEUDO,3
5570,PSEUDO,3
5571,BIOLOGICAL_REGION,0
5572,ncRNA,4
5573,PSEUDO,3
5574,PSEUDO,3
5575,BIOLOGICAL_REGION,0
5576,PSEUDO,3
5577,PSEUDO,3
5578,PSEUDO,3
5579,PROTEIN_CODING,2
5580,PSEUDO,3
5581,PSEUDO,3
5582,BIOLOGICAL_REGION,0
5583,BIOLOGICAL_REGION,0
5584,ncRNA,4
5585,ncRNA,4
5586,OTHER,1
5587,BIOLOGICAL_REGION,0
5588,BIOLOGICAL_REGION,0
5589,tRNA,9
5590,PSEUDO,3
5591,ncRNA,4
5592,PSEUDO,3
5593,rRNA,5
5594,BIOLOGICAL_REGION,0
5595,PSEUDO,3
5596,tRNA,9
5597,PSEUDO,3
5598,PSEUDO,3
5599,BIOLOGICAL_REGION,0
5600,BIOLOGICAL_REGION,0
5601,PSEUDO,3
5602,PROTEIN_CODING,2
5603,BIOLOGICAL_REGION,0
5604,PSEUDO,3
5605,BIOLOGICAL_REGION,0
5606,PSEUDO,3
5607,BIOLOGICAL_REGION,0
5608,PSEUDO,3
5609,PSEUDO,3
5610,PSEUDO,3
5611,PSEUDO,3
5612,PSEUDO,3
5613,PSEUDO,3
5614,ncRNA,4
5615,BIOLOGICAL_REGION,0
5616,BIOLOGICAL_REGION,0
5617,PSEUDO,3
5618,PSEUDO,3
5619,PSEUDO,3
5620,PSEUDO,3
5621,ncRNA,4
5622,PSEUDO,3
5623,BIOLOGICAL_REGION,0
5624,BIOLOGICAL_REGION,0
5625,PSEUDO,3
5626,PSEUDO,3
5627,PSEUDO,3
5628,ncRNA,4
5629,PSEUDO,3
5630,PSEUDO,3
5631,BIOLOGICAL_REGION,0
5632,PSEUDO,3
5633,BIOLOGICAL_REGION,0
5634,PSEUDO,3
5635,snoRNA,8
5636,PSEUDO,3
5637,PSEUDO,3
5638,BIOLOGICAL_REGION,0
5639,PSEUDO,3
5640,rRNA,5
5641,PSEUDO,3
5642,BIOLOGICAL_REGION,0
5643,snoRNA,8
5644,PSEUDO,3
5645,PSEUDO,3
5646,ncRNA,4
5647,PSEUDO,3
5648,PSEUDO,3
5649,ncRNA,4
5650,ncRNA,4
5651,PSEUDO,3
5652,snoRNA,8
5653,BIOLOGICAL_REGION,0
5654,PROTEIN_CODING,2
5655,PSEUDO,3
5656,PSEUDO,3
5657,PSEUDO,3
5658,snoRNA,8
5659,BIOLOGICAL_REGION,0
5660,ncRNA,4
5661,PSEUDO,3
5662,PSEUDO,3
5663,PSEUDO,3
5664,BIOLOGICAL_REGION,0
5665,PSEUDO,3
5666,PSEUDO,3
5667,PSEUDO,3
5668,ncRNA,4
5669,ncRNA,4
5670,PSEUDO,3
5671,PSEUDO,3
5672,PSEUDO,3
5673,BIOLOGICAL_REGION,0
5674,BIOLOGICAL_REGION,0
5675,ncRNA,4
5676,BIOLOGICAL_REGION,0
5677,tRNA,9
5678,BIOLOGICAL_REGION,0
5679,ncRNA,4
5680,PSEUDO,3
5681,BIOLOGICAL_REGION,0
5682,snoRNA,8
5683,BIOLOGICAL_REGION,0
5684,BIOLOGICAL_REGION,0
5685,snoRNA,8
5686,ncRNA,4
5687,PSEUDO,3
5688,PSEUDO,3
5689,PSEUDO,3
5690,PSEUDO,3
5691,tRNA,9
5692,tRNA,9
5693,PSEUDO,3
5694,ncRNA,4
5695,rRNA,5
5696,PSEUDO,3
5697,PROTEIN_CODING,2
5698,BIOLOGICAL_REGION,0
5699,ncRNA,4
5700,BIOLOGICAL_REGION,0
5701,OTHER,1
5702,PROTEIN_CODING,2
5703,ncRNA,4
5704,PSEUDO,3
5705,PSEUDO,3
5706,BIOLOGICAL_REGION,0
5707,PSEUDO,3
5708,rRNA,5
5709,BIOLOGICAL_REGION,0
5710,PSEUDO,3
5711,BIOLOGICAL_REGION,0
5712,PSEUDO,3
5713,PSEUDO,3
5714,PSEUDO,3
5715,ncRNA,4
5716,PSEUDO,3
5717,PSEUDO,3
5718,BIOLOGICAL_REGION,0
5719,BIOLOGICAL_REGION,0
5720,PSEUDO,3
5721,PSEUDO,3
5722,BIOLOGICAL_REGION,0
5723,PSEUDO,3
5724,PSEUDO,3
5725,PSEUDO,3
5726,snoRNA,8
5727,PSEUDO,3
5728,PSEUDO,3
5729,PSEUDO,3
5730,PSEUDO,3
5731,PSEUDO,3
5732,ncRNA,4
5733,ncRNA,4
5734,PSEUDO,3
5735,OTHER,1
5736,PSEUDO,3
5737,ncRNA,4
5738,PSEUDO,3
5739,BIOLOGICAL_REGION,0
5740,rRNA,5
5741,ncRNA,4
5742,PSEUDO,3
5743,PSEUDO,3
5744,PSEUDO,3
5745,BIOLOGICAL_REGION,0
5746,ncRNA,4
5747,PSEUDO,3
5748,snoRNA,8
5749,ncRNA,4
5750,PSEUDO,3
5751,BIOLOGICAL_REGION,0
5752,PSEUDO,3
5753,BIOLOGICAL_REGION,0
5754,BIOLOGICAL_REGION,0
5755,PSEUDO,3
5756,PSEUDO,3
5757,PSEUDO,3
5758,BIOLOGICAL_REGION,0
5759,PSEUDO,3
5760,PSEUDO,3
5761,PSEUDO,3
5762,ncRNA,4
5763,PSEUDO,3
5764,BIOLOGICAL_REGION,0
5765,PSEUDO,3
5766,BIOLOGICAL_REGION,0
5767,BIOLOGICAL_REGION,0
5768,PSEUDO,3
5769,BIOLOGICAL_REGION,0
5770,tRNA,9
5771,BIOLOGICAL_REGION,0
5772,BIOLOGICAL_REGION,0
5773,ncRNA,4
5774,BIOLOGICAL_REGION,0
5775,BIOLOGICAL_REGION,0
5776,PSEUDO,3
5777,BIOLOGICAL_REGION,0
5778,rRNA,5
5779,BIOLOGICAL_REGION,0
5780,PSEUDO,3
5781,PSEUDO,3
5782,rRNA,5
5783,ncRNA,4
5784,PSEUDO,3
5785,PSEUDO,3
5786,BIOLOGICAL_REGION,0
5787,PSEUDO,3
5788,tRNA,9
5789,BIOLOGICAL_REGION,0
5790,PSEUDO,3
5791,BIOLOGICAL_REGION,0
5792,PSEUDO,3
5793,snoRNA,8
5794,PSEUDO,3
5795,BIOLOGICAL_REGION,0
5796,snoRNA,8
5797,PSEUDO,3
5798,OTHER,1
5799,ncRNA,4
5800,BIOLOGICAL_REGION,0
5801,PSEUDO,3
5802,PSEUDO,3
5803,PSEUDO,3
5804,PSEUDO,3
5805,PSEUDO,3
5806,BIOLOGICAL_REGION,0
5807,snoRNA,8
5808,BIOLOGICAL_REGION,0
5809,PSEUDO,3
5810,PSEUDO,3
5811,rRNA,5
5812,PSEUDO,3
5813,PSEUDO,3
5814,BIOLOGICAL_REGION,0
5815,BIOLOGICAL_REGION,0
5816,BIOLOGICAL_REGION,0
5817,PSEUDO,3
5818,BIOLOGICAL_REGION,0
5819,ncRNA,4
5820,PSEUDO,3
5821,PROTEIN_CODING,2
5822,BIOLOGICAL_REGION,0
5823,PSEUDO,3
5824,BIOLOGICAL_REGION,0
5825,BIOLOGICAL_REGION,0
5826,ncRNA,4
5827,PSEUDO,3
5828,ncRNA,4
5829,BIOLOGICAL_REGION,0
5830,BIOLOGICAL_REGION,0
5831,PSEUDO,3
5832,PSEUDO,3
5833,PROTEIN_CODING,2
5834,PSEUDO,3
5835,ncRNA,4
5836,PSEUDO,3
5837,PSEUDO,3
5838,BIOLOGICAL_REGION,0
5839,BIOLOGICAL_REGION,0
5840,PROTEIN_CODING,2
5841,BIOLOGICAL_REGION,0
5842,PSEUDO,3
5843,PSEUDO,3
5844,PSEUDO,3
5845,BIOLOGICAL_REGION,0
5846,ncRNA,4
5847,PSEUDO,3
5848,snRNA,7
5849,BIOLOGICAL_REGION,0
5850,PSEUDO,3
5851,PSEUDO,3
5852,OTHER,1
5853,BIOLOGICAL_REGION,0
5854,BIOLOGICAL_REGION,0
5855,BIOLOGICAL_REGION,0
5856,PSEUDO,3
5857,PROTEIN_CODING,2
5858,snoRNA,8
5859,BIOLOGICAL_REGION,0
5860,BIOLOGICAL_REGION,0
5861,ncRNA,4
5862,BIOLOGICAL_REGION,0
5863,BIOLOGICAL_REGION,0
5864,PSEUDO,3
5865,PSEUDO,3
5866,PSEUDO,3
5867,BIOLOGICAL_REGION,0
5868,PROTEIN_CODING,2
5869,snoRNA,8
5870,BIOLOGICAL_REGION,0
5871,PSEUDO,3
5872,OTHER,1
5873,PSEUDO,3
5874,ncRNA,4
5875,BIOLOGICAL_REGION,0
5876,PROTEIN_CODING,2
5877,BIOLOGICAL_REGION,0
5878,rRNA,5
5879,PSEUDO,3
5880,PSEUDO,3
5881,PSEUDO,3
5882,BIOLOGICAL_REGION,0
5883,BIOLOGICAL_REGION,0
5884,PSEUDO,3
5885,PSEUDO,3
5886,ncRNA,4
5887,PSEUDO,3
5888,ncRNA,4
5889,BIOLOGICAL_REGION,0
5890,BIOLOGICAL_REGION,0
5891,BIOLOGICAL_REGION,0
5892,PSEUDO,3
5893,PSEUDO,3
5894,BIOLOGICAL_REGION,0
5895,PSEUDO,3
5896,PROTEIN_CODING,2
5897,ncRNA,4
5898,PSEUDO,3
5899,PSEUDO,3
5900,PSEUDO,3
5901,BIOLOGICAL_REGION,0
5902,tRNA,9
5903,BIOLOGICAL_REGION,0
5904,snoRNA,8
5905,BIOLOGICAL_REGION,0
5906,PSEUDO,3
5907,PSEUDO,3
5908,tRNA,9
5909,PSEUDO,3
5910,BIOLOGICAL_REGION,0
5911,BIOLOGICAL_REGION,0
5912,BIOLOGICAL_REGION,0
5913,PROTEIN_CODING,2
5914,PSEUDO,3
5915,PROTEIN_CODING,2
5916,PSEUDO,3
5917,OTHER,1
5918,BIOLOGICAL_REGION,0
5919,PSEUDO,3
5920,PSEUDO,3
5921,BIOLOGICAL_REGION,0
5922,PSEUDO,3
5923,BIOLOGICAL_REGION,0
5924,PSEUDO,3
5925,ncRNA,4
5926,PROTEIN_CODING,2
5927,snRNA,7
5928,BIOLOGICAL_REGION,0
5929,PSEUDO,3
5930,PSEUDO,3
5931,PSEUDO,3
5932,BIOLOGICAL_REGION,0
5933,tRNA,9
5934,BIOLOGICAL_REGION,0
5935,snoRNA,8
5936,BIOLOGICAL_REGION,0
5937,BIOLOGICAL_REGION,0
5938,PSEUDO,3
5939,BIOLOGICAL_REGION,0
5940,PSEUDO,3
5941,PSEUDO,3
5942,PSEUDO,3
5943,PSEUDO,3
5944,BIOLOGICAL_REGION,0
5945,snoRNA,8
5946,PSEUDO,3
5947,BIOLOGICAL_REGION,0
5948,PSEUDO,3
5949,BIOLOGICAL_REGION,0
5950,PSEUDO,3
5951,PSEUDO,3
5952,BIOLOGICAL_REGION,0
5953,PSEUDO,3
5954,BIOLOGICAL_REGION,0
5955,ncRNA,4
5956,ncRNA,4
5957,PSEUDO,3
5958,BIOLOGICAL_REGION,0
5959,PSEUDO,3
5960,PSEUDO,3
5961,BIOLOGICAL_REGION,0
5962,BIOLOGICAL_REGION,0
5963,PSEUDO,3
5964,PROTEIN_CODING,2
5965,BIOLOGICAL_REGION,0
5966,PSEUDO,3
5967,PSEUDO,3
5968,PSEUDO,3
5969,BIOLOGICAL_REGION,0
5970,PSEUDO,3
5971,BIOLOGICAL_REGION,0
5972,snoRNA,8
5973,BIOLOGICAL_REGION,0
5974,BIOLOGICAL_REGION,0
5975,BIOLOGICAL_REGION,0
5976,BIOLOGICAL_REGION,0
5977,BIOLOGICAL_REGION,0
5978,ncRNA,4
5979,PSEUDO,3
5980,PSEUDO,3
5981,ncRNA,4
5982,PSEUDO,3
5983,tRNA,9
5984,OTHER,1
5985,ncRNA,4
5986,tRNA,9
5987,PSEUDO,3
5988,PSEUDO,3
5989,PSEUDO,3
5990,ncRNA,4
5991,BIOLOGICAL_REGION,0
5992,ncRNA,4
5993,ncRNA,4
5994,BIOLOGICAL_REGION,0
5995,PSEUDO,3
5996,snoRNA,8
5997,PSEUDO,3
5998,BIOLOGICAL_REGION,0
5999,PSEUDO,3
6000,tRNA,9
6001,BIOLOGICAL_REGION,0
6002,PSEUDO,3
6003,PROTEIN_CODING,2
6004,BIOLOGICAL_REGION,0
6005,OTHER,1
6006,snoRNA,8
6007,BIOLOGICAL_REGION,0
6008,PSEUDO,3
6009,PSEUDO,3
6010,snoRNA,8
6011,BIOLOGICAL_REGION,0
6012,tRNA,9
6013,BIOLOGICAL_REGION,0
6014,PSEUDO,3
6015,PSEUDO,3
6016,BIOLOGICAL_REGION,0
6017,BIOLOGICAL_REGION,0
6018,BIOLOGICAL_REGION,0
6019,tRNA,9
6020,PSEUDO,3
6021,PSEUDO,3
6022,ncRNA,4
6023,BIOLOGICAL_REGION,0
6024,ncRNA,4
6025,BIOLOGICAL_REGION,0
6026,PSEUDO,3
6027,PSEUDO,3
6028,BIOLOGICAL_REGION,0
6029,PSEUDO,3
6030,BIOLOGICAL_REGION,0
6031,BIOLOGICAL_REGION,0
6032,PSEUDO,3
6033,BIOLOGICAL_REGION,0
6034,PSEUDO,3
6035,ncRNA,4
6036,PSEUDO,3
6037,PSEUDO,3
6038,PROTEIN_CODING,2
6039,PSEUDO,3
6040,rRNA,5
6041,BIOLOGICAL_REGION,0
6042,PSEUDO,3
6043,BIOLOGICAL_REGION,0
6044,PSEUDO,3
6045,ncRNA,4
6046,PSEUDO,3
6047,BIOLOGICAL_REGION,0
6048,tRNA,9
6049,PSEUDO,3
6050,BIOLOGICAL_REGION,0
6051,PSEUDO,3
6052,BIOLOGICAL_REGION,0
6053,PSEUDO,3
6054,PSEUDO,3
6055,BIOLOGICAL_REGION,0
6056,PSEUDO,3
6057,PSEUDO,3
6058,BIOLOGICAL_REGION,0
6059,BIOLOGICAL_REGION,0
6060,PSEUDO,3
6061,PSEUDO,3
6062,PSEUDO,3
6063,BIOLOGICAL_REGION,0
6064,snoRNA,8
6065,PSEUDO,3
6066,tRNA,9
6067,PSEUDO,3
6068,ncRNA,4
6069,BIOLOGICAL_REGION,0
6070,BIOLOGICAL_REGION,0
6071,PSEUDO,3
6072,PSEUDO,3
6073,ncRNA,4
6074,ncRNA,4
6075,BIOLOGICAL_REGION,0
6076,PSEUDO,3
6077,PSEUDO,3
6078,ncRNA,4
6079,BIOLOGICAL_REGION,0
6080,BIOLOGICAL_REGION,0
6081,PSEUDO,3
6082,PSEUDO,3
6083,PSEUDO,3
6084,BIOLOGICAL_REGION,0
6085,PSEUDO,3
6086,BIOLOGICAL_REGION,0
6087,BIOLOGICAL_REGION,0
6088,PSEUDO,3
6089,ncRNA,4
6090,ncRNA,4
6091,PSEUDO,3
6092,ncRNA,4
6093,BIOLOGICAL_REGION,0
6094,PSEUDO,3
6095,snoRNA,8
6096,PSEUDO,3
6097,ncRNA,4
6098,PSEUDO,3
6099,PSEUDO,3
6100,PSEUDO,3
6101,BIOLOGICAL_REGION,0
6102,BIOLOGICAL_REGION,0
6103,BIOLOGICAL_REGION,0
6104,PSEUDO,3
6105,PSEUDO,3
6106,PSEUDO,3
6107,PSEUDO,3
6108,rRNA,5
6109,PROTEIN_CODING,2
6110,PROTEIN_CODING,2
6111,PSEUDO,3
6112,BIOLOGICAL_REGION,0
6113,BIOLOGICAL_REGION,0
6114,PSEUDO,3
6115,PSEUDO,3
6116,PSEUDO,3
6117,PSEUDO,3
6118,BIOLOGICAL_REGION,0
6119,BIOLOGICAL_REGION,0
6120,PSEUDO,3
6121,BIOLOGICAL_REGION,0
6122,BIOLOGICAL_REGION,0
6123,BIOLOGICAL_REGION,0
6124,PSEUDO,3
6125,BIOLOGICAL_REGION,0
6126,PSEUDO,3
6127,PSEUDO,3
6128,BIOLOGICAL_REGION,0
6129,PSEUDO,3
6130,ncRNA,4
6131,BIOLOGICAL_REGION,0
6132,BIOLOGICAL_REGION,0
6133,PSEUDO,3
6134,BIOLOGICAL_REGION,0
6135,PSEUDO,3
6136,PSEUDO,3
6137,PSEUDO,3
6138,BIOLOGICAL_REGION,0
6139,PSEUDO,3
6140,snoRNA,8
6141,snoRNA,8
6142,PSEUDO,3
6143,BIOLOGICAL_REGION,0
6144,BIOLOGICAL_REGION,0
6145,PSEUDO,3
6146,PSEUDO,3
6147,PSEUDO,3
6148,snoRNA,8
6149,ncRNA,4
6150,OTHER,1
6151,snoRNA,8
6152,PSEUDO,3
6153,ncRNA,4
6154,ncRNA,4
6155,BIOLOGICAL_REGION,0
6156,BIOLOGICAL_REGION,0
6157,BIOLOGICAL_REGION,0
6158,BIOLOGICAL_REGION,0
6159,PSEUDO,3
6160,BIOLOGICAL_REGION,0
6161,PSEUDO,3
6162,PSEUDO,3
6163,PSEUDO,3
6164,PSEUDO,3
6165,PSEUDO,3
6166,BIOLOGICAL_REGION,0
6167,PSEUDO,3
6168,BIOLOGICAL_REGION,0
6169,ncRNA,4
6170,BIOLOGICAL_REGION,0
6171,BIOLOGICAL_REGION,0
6172,BIOLOGICAL_REGION,0
6173,PSEUDO,3
6174,PSEUDO,3
6175,BIOLOGICAL_REGION,0
6176,BIOLOGICAL_REGION,0
6177,BIOLOGICAL_REGION,0
6178,PSEUDO,3
6179,PSEUDO,3
6180,BIOLOGICAL_REGION,0
6181,BIOLOGICAL_REGION,0
6182,PSEUDO,3
6183,BIOLOGICAL_REGION,0
6184,snoRNA,8
6185,ncRNA,4
6186,tRNA,9
6187,snoRNA,8
6188,BIOLOGICAL_REGION,0
6189,PSEUDO,3
6190,PSEUDO,3
6191,BIOLOGICAL_REGION,0
6192,ncRNA,4
6193,PSEUDO,3
6194,PSEUDO,3
6195,PSEUDO,3
6196,PSEUDO,3
6197,ncRNA,4
6198,PSEUDO,3
6199,snoRNA,8
6200,ncRNA,4
6201,BIOLOGICAL_REGION,0
6202,PSEUDO,3
6203,BIOLOGICAL_REGION,0
6204,OTHER,1
6205,PSEUDO,3
6206,PSEUDO,3
6207,PSEUDO,3
6208,snoRNA,8
6209,BIOLOGICAL_REGION,0
6210,BIOLOGICAL_REGION,0
6211,PSEUDO,3
6212,PSEUDO,3
6213,BIOLOGICAL_REGION,0
6214,PSEUDO,3
6215,BIOLOGICAL_REGION,0
6216,PSEUDO,3
6217,ncRNA,4
6218,PSEUDO,3
6219,PSEUDO,3
6220,PSEUDO,3
6221,BIOLOGICAL_REGION,0
6222,PSEUDO,3
6223,ncRNA,4
6224,PSEUDO,3
6225,BIOLOGICAL_REGION,0
6226,PSEUDO,3
6227,BIOLOGICAL_REGION,0
6228,PSEUDO,3
6229,ncRNA,4
6230,PSEUDO,3
6231,BIOLOGICAL_REGION,0
6232,BIOLOGICAL_REGION,0
6233,PSEUDO,3
6234,rRNA,5
6235,snoRNA,8
6236,PSEUDO,3
6237,BIOLOGICAL_REGION,0
6238,OTHER,1
6239,PSEUDO,3
6240,BIOLOGICAL_REGION,0
6241,BIOLOGICAL_REGION,0
6242,BIOLOGICAL_REGION,0
6243,BIOLOGICAL_REGION,0
6244,PSEUDO,3
6245,BIOLOGICAL_REGION,0
6246,PSEUDO,3
6247,BIOLOGICAL_REGION,0
6248,PSEUDO,3
6249,ncRNA,4
6250,BIOLOGICAL_REGION,0
6251,BIOLOGICAL_REGION,0
6252,PSEUDO,3
6253,BIOLOGICAL_REGION,0
6254,PSEUDO,3
6255,snoRNA,8
6256,PSEUDO,3
6257,PSEUDO,3
6258,BIOLOGICAL_REGION,0
